光星骨科復健器材股份有限公司	台中市神岡區溪洲里豐洲路1096、1102號	GMP0232	機械式輪椅	Y	2017-04-22	
光星骨科復健器材股份有限公司	台中市神岡區溪洲里豐洲路1096、1102號	GMP0232	動力式輪椅	Y	2017-04-22	
光星骨科復健器材股份有限公司	台中市神岡區溪洲里豐洲路1096、1102號	GMP0232	醫療用電動代步車	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	超音波熱療機	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	向量干擾治療器	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	動力式肌肉刺激器	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	真空吸引器	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	中低週波治療器	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	電子經皮神經電刺激器	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	電極片	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	電極真空吸杯	Y	2017-04-22	
傑邁醫學科技股份有限公司	高雄市前鎮區新衙路286之2號2樓之1；2樓之2;4樓之1;4樓之2、286之4號4樓之2;6樓之1;6樓之2	GMP0233	電極筆	Y	2017-04-22	
